1118062020,1118062,24184,Manyang
1118062021,1118062,24184,Mesjid
1118062022,1118062,24184,Pulo Pueb
1118062023,1118062,24184,Sawang
1118062024,1118062,24184,Tuha Lada
1118062025,1118062,24184,Cut Langgien
1118062026,1118062,24184,Sagoe
1118062027,1118062,24184,Dayah Langgien
1118062028,1118062,24184,Baroh Cot
1118062029,1118062,24184,Blang Iboh
1118062030,1118062,24184,Blang Sukon
1118062031,1118062,24184,Kayee Jatoe
1118062032,1118062,24184,Blang Baro
1118062033,1118062,24184,Lancang
1118062034,1118062,24184,Keude Paru
1118062035,1118062,24184,Blang Krueng
1118062036,1118062,24184,Jijiem
1118062037,1118062,24184,Sarah Panyang
1118062038,1118062,24184,Abah Lueng
1118062039,1118062,24184,Aki Neungoh
1118062040,1118062,24184,Ujong Lebat
1118062041,1118062,24184,Alue
1118062042,1118062,24184,Tanoh Mirah
1118062043,1118062,24184,Paru Cot
1118072001,1118072,24185,Keude Panteraja
1118072002,1118072,24185,Tu
1118072003,1118072,24185,Hagu
1118072004,1118072,24185,Muka Blang
1118072005,1118072,24185,Lhok Puuk
1118072006,1118072,24185,Mesjid
1118072007,1118072,24185,Teungoh
1118072008,1118072,24185,Tunong
1118072009,1118072,24185,Peurade
1118072010,1118072,24185,Reudeup
1118082001,1118082,24185,Sagoe
1118082002,1118082,24185,Mee Peuduek
1118082003,1118082,24185,Mesjid Peuduek
1118082004,1118082,24185,Tuha
1118082005,1118082,24185,Reuseb
1118082006,1118082,24185,Dee
1118082007,1118082,24185,Panton Raya
1118082008,1118082,24185,Deah Teumanah
1118082009,1118082,24185,Tampui
1118082010,1118082,24185,Keude Trienggadeng
1118082011,1118082,24185,Raya
1118082012,1118082,24185,Paya
1118082013,1118082,24185,Meue
1118082014,1118082,24185,Mesjid Trienggadeng
1118082015,1118082,24185,Teungkluet
1118082016,1118082,24185,Matang
1118082017,1118082,24185,Deah Ujong Baroh
1118082018,1118082,24185,Peulandok Teungoh
1118082019,1118082,24185,Peulandok Tunong
1118082020,1118082,24185,Deah Pangwa
1118082021,1118082,24185,Meucat
1118082022,1118082,24185,Cot Makaso
1118082023,1118082,24185,Buloh
1118082024,1118082,24185,Mee Pangwa
1118082025,1118082,24185,Kuta Pangwa
1118082026,1118082,24185,Cot Lheue Rheng
1118082027,1118082,24185,Rawasari
1171012001,1171012,23242,Kampung Baru
1171012002,1171012,23243,Neusu Jaya
1171012003,1171012,23243,Sukaramai
1171012004,1171012,23243,Seutui
1171012005,1171012,23241,Peuniti
1171012006,1171012,23244,Neusu Aceh
1171012007,1171012,23241,Ateuk Pahlawan
1171012008,1171012,23245,Ateuk Jawo
1171012009,1171012,23244,Ateuk Deah Tanoh
1171012010,1171012,23244,Ateuk Munjeng
1171022001,1171022,23123,Mulia
1171022002,1171022,23122,Peunayong
1171022003,1171022,23122,Laksana
1171022004,1171022,23126,Keuramat
1171022005,1171022,23125,Kota Baru
1171022006,1171022,23124,Beurawe
1171022007,1171022,23121,Kuta Alam
1171022008,1171022,23126,Bandar Baru
1171022009,1171022,23127,Lamdingin
1171022010,1171022,23127,Lampulo
1171022011,1171022,23127,Lambaro Skep
1171032001,1171032,23231,Punge Jurong
1171032002,1171032,23234,Ulee Lheue
1171032003,1171032,23233,Lambung
1171032004,1171032,23232,Deah Glumpang
1171032005,1171032,23232,Deah Baro
1171032006,1171032,23232,Alue Deah Teungoh
1171032007,1171032,23231,Lampaseh Aceh
1171032008,1171032,23233,Blang Oi
1171032009,1171032,23234,Asoe Nanggroe
1171032010,1171032,23234,Gampong Blang
1171032011,1171032,23233,Gampong Pie
1171032012,1171032,23234,Lamjabat
1171032013,1171032,23233,Cot Lamkuweuh
1171032014,1171032,23234,Surien
1171032015,1171032,23234,Gampong Baro
1171032016,1171032,23233,Punge Ujong
1171042001,1171042,23114,Jeulingke
1171042002,1171042,23114,Tibang
1171042003,1171042,23116,Deah Raya
1171042004,1171042,23116,Alue Naga
1171042005,1171042,23116,Ie Masen Kayee Adang
1171042006,1171042,23116,Pineung
1171042007,1171042,23115,Lamgugob
1171042008,1171042,23111,Kopelma Darussalam
1171042009,1171042,23112,Rukoh
1171042010,1171042,23116,Peurada
1171052001,1171052,23247,Leung Bata
1171052002,1171052,23246,Cot Mesjid
1171052003,1171052,23247,Panteriek
1171052004,1171052,23248,Blang Cut
1171052005,1171052,23247,Lamseupeung
1171052006,1171052,23245,Batoh
1171052007,1171052,23249,Sukadamai
1171052008,1171052,23244,Lamdom
1171052009,1171052,23248,Lampaloh
1171062001,1171062,23129,Keudah
1171062002,1171062,23129,Peulanggahan
1171062003,1171062,23242,Merduati
1171062004,1171062,23231,Lampaseh Kota
1171062005,1171062,23128,Gampong Pande
1171062006,1171062,23128,Gampong Jawa
1171072001,1171072,23239,Geuceu Komplek
1171072002,1171072,23239,Lamlagang
1171072003,1171072,23239,Geuceu Iniem
1171072004,1171072,23239,Geuceu Kayee Jato
1171072005,1171072,23238,Lam Ara
1171072006,1171072,23238,Lhong Raya
1171072007,1171072,23238,Mibo
1171072008,1171072,23238,Peunyerat
1171072009,1171072,23238,Lhong Cut
1171072010,1171072,23238,Lampeout
1171082001,1171082,23234,Punge Blang Cut
1171082002,1171082,23235,Bitai
1171082003,1171082,23235,Lamjamee
1171082004,1171082,23235,Ulee Pata
1171082005,1171082,23235,Lampoh Daya
1171082006,1171082,23236,Emperom
1171082007,1171082,23241,Geuceu Meunara
1171082008,1171082,23230,Lamteumen Timur
1171082009,1171082,23230,Lamteumen Barat
1171092001,1171092,23118,Lambhuk
1171092002,1171092,23118,Lamteh
1171092003,1171092,23119,Ilie
1171092004,1171092,23119,Pango Raya
1171092005,1171092,23119,Pango Deah
1171092006,1171092,23117,Ceurih
1171092007,1171092,23117,Doy
1171092008,1171092,23117,Lamglumpang
1171092009,1171092,23117,Ie Masen Ulee Kareng
1172012001,1172012,23518,Iboih
1172012002,1172012,23517,Batee Shoek
1172012003,1172012,23516,Paya Seunara
1172012004,1172012,23515,Krueng Raya
1172012005,1172012,23514,Aneuk Laot
1172012006,1172012,23513,Kuta Timu
1172012007,1172012,23512,Kuta Barat
1172012008,1172012,23511,Kuta Ateuh
1172022001,1172022,23529,Paya
1172022002,1172022,23528,Keuneukai
1172022003,1172022,23527,Beurawang
1172022004,1172022,23526,Jaboi
1172022005,1172022,23525,Balohan
1172022006,1172022,23523,Cot Abeuk
1172022007,1172022,23522,Cot Ba U
1172022008,1172022,23521,Ie Meulee
1172022009,1172022,23521,Ujoeng Kareung
1172022010,1172022,23524,Anoe Itam
1173012002,1173012,24351,Alue Awe
1173012003,1173012,24351,Blang Crum
1173012004,1173012,24351,Cut Mamplam
1173012005,1173012,24351,Meunasah Mee
1173012006,1173012,24351,Cot Girek Kandang
1173012007,1173012,24351,Keude Cunda
1173012008,1173012,24351,Uteunkot
1173012009,1173012,24351,Lhok Mon Puteh
1173012010,1173012,24351,Meunasah Mesjid
1173012011,1173012,24351,Mns. Panggoi
1173012013,1173012,24351,Paya Bili
1173012014,1173012,24351,Meunasah Alue
1173012015,1173012,24351,Paya Punteuet
1173012016,1173012,24351,Blang Poroh
1173012024,1173012,24351,Meunasah Manyang
1173012025,1173012,24351,Meunasah Blang
1173012026,1173012,24351,Paloh Batee
1173022001,1173022,24351,Kuta Blang
1173022002,1173022,24311,Tumpok Teungoh
1173022003,1173022,24313,Simpang Empat
1173022004,1173022,24351,Kampung Jawa Lhokseumawe
1173022005,1173022,24314,Kota Lhokseumawe
1173022006,1173022,24351,Mon Geudong
1173022007,1173022,24351,Keude Aceh
1173022008,1173022,24351,Pusong Lhokseumawe
1173022009,1173022,24351,Hagu Teungoh
1173022010,1173022,24351,Uteun Bayi
1173022011,1173022,24351,Ujong Blang
1173022012,1173022,24351,Hagu Selatan
1173022013,1173022,24314,Pusong Baru
1173022014,1173022,24351,Ulee Jalan
1173022015,1173022,24351,Banda Masen
1173022016,1173022,24351,Lancang Garam
1173022017,1173022,24315,Jawa Baru
1173022018,1173022,24351,Hagu Barat Laut
1173032001,1173032,24375,Kuala
1173032002,1173032,24375,Blang Cut
1173032003,1173032,24375,Jambo Mesjid
1173032004,1173032,24375,Jambo Timu
1173032005,1173032,24375,Tunong
1173032006,1173032,24375,Blang Teue
1173032007,1173032,24375,Teungoh
1173032008,1173032,24375,Baloi
1173032009,1173032,24375,Mane Kareung
1173032010,1173032,24375,Asan Kareung
1173032011,1173032,24375,Rayeuk Kareung
1173032012,1173032,24375,Blang Punteuet
1173032013,1173032,24375,Kumbang Punteuet
1173032014,1173032,24375,Mesjid Punteuet
1173032015,1173032,24375,Ulee Blang Mane
1173032016,1173032,24375,Keude Punteuet
1173032017,1173032,24375,Alue Lim
1173032018,1173032,24375,Blang Buloh
1173032019,1173032,24375,Blang Weu Panjoe
1173032020,1173032,24375,Jeulikat
1173032021,1173032,24375,Blang Weu Baroh
1173032022,1173032,24375,Seuneubok
1173042001,1173042,24353,Batuphat Barat
1173042002,1173042,24353,Blang Panyang
1173042003,1173042,24353,Meunasah Dayah
1173042004,1173042,24353,Paloh Punti
1173042005,1173042,24353,Blang Pulo
1173042006,1173042,24353,Batuphat Timur
1173042007,1173042,24353,Blang Naleung Mameh
1173042008,1173042,24353,Cot Trieng
1173042009,1173042,24353,Padang Sakti
1173042010,1173042,24353,Meuria Paloh
1173042011,1173042,24353,Ujong Pacu
1174012007,1174012,24411,Buket Medang Ara
1174012009,1174012,24411,Matang Seutui
1174012010,1174012,24411,Buket Pulo
1174012011,1174012,24411,Matang Panyang
1174012012,1174012,24411,Simpang Wie
1174012013,1174012,24411,Buket Rata
1174012014,1174012,24411,Buket Meutuah
1174012015,1174012,24411,Alue Merbau
1174012016,1174012,24411,Matang Cengai
1174012017,1174012,24411,Seunebok Antara
1174012018,1174012,24411,Alue Pineung
1174012019,1174012,24411,Sukarejo
1174012020,1174012,24411,Cinta Raja
1174012021,1174012,24411,Sungai Lueng
1174012025,1174012,24411,Alue Pineung Timue
1174012026,1174012,24411,Kapa
1174022005,1174022,24415,Lhok Banie
1174022006,1174022,24415,Pb. Teungoh
1174022007,1174022,24414,Pb. Beuramo
1174022008,1174022,24451,Simpang Lhee
1174022009,1174022,24415,Seuriget
1174022015,1174022,24413,Matang Seulimeng
1174022016,1174022,24410,Sungai Pauh
1174022017,1174022,24410,Kuala Langsa
1174022018,1174022,24410,Teulaga Tujuh
1174022019,1174022,24410,Serambi Indah
1174022020,1174022,24410,Sungai Pauh Pusaka
1174022021,1174022,24410,Sungai Pauh Tanjong
1174022022,1174022,24410,Sungai Pauh Firdaus
1174032001,1174032,24416,Teungoh
1174032002,1174032,24412,Peukan Langsa
1174032004,1174032,24416,Jawa
1174032005,1174032,24414,Paya Bujok Blang Pase
1174032006,1174032,24416,Blang
1174032007,1174032,24410,Alue Beurawe
1174032009,1174032,24416,Daulat
1174032010,1174032,24416,Meutia
1174032011,1174032,24412,Blang Seunibong
1174032013,1174032,24414,Tualang Teungoh
1174042001,1174042,24416,Pondok Kemuning
1174042002,1174042,24416,Seulalah
1174042003,1174042,24416,Pondok Pabrik
1174042004,1174042,24411,Sidodadi
1174042005,1174042,24411,Sidorejo
1174042006,1174042,24416,Baro
1174042007,1174042,24416,Meurandeh
1174042008,1174042,24416,Asam Peutik
1174042009,1174042,24416,Baroh Langsa Lama
1174042010,1174042,24416,Seulalah Baru
1174042011,1174042,24411,Sukajadi Kebun Ireng
1174042012,1174042,24416,Meurandeh Tengah
1174042013,1174042,24416,Meurandeh Dayah
1174042014,1174042,24416,Meurandeh Aceh
1174042015,1174042,24411,Batee Puteh
1174052001,1174052,24415,Timbang Langsa
1174052002,1174052,24415,Alue Dua
1174052003,1174052,24415,Birem Puntong
1174052004,1174052,24415,Paya Bujok Seuleumak
1174052005,1174052,24415,Pondok Kelapa
1174052006,1174052,24415,Karang Anyar
1174052007,1174052,24415,Paya Bujok Tunong
1174052008,1174052,24415,Geudubang Jawa
1174052009,1174052,24415,Geudubang Aceh
1174052010,1174052,24415,Alue Dua Bakaran Batee
1174052011,1174052,24415,Lengkong
1174052012,1174052,24415,Sukajadi Makmur
1175012001,1175012,24781,Subulussalam
1175012002,1175012,24781,Pegayo
1175012003,1175012,24781,Sikalondang
1175012004,1175012,24781,Buluh Dori
1175012005,1175012,24781,Subulussalam Utara
1175012006,1175012,24781,Subulussalam Selatan
1175012007,1175012,24781,Subulussalam Barat
1175012008,1175012,24781,Suka Makmur
1175012009,1175012,24781,Tangga Besi
1175012010,1175012,24781,Kuta Cepu
1175012011,1175012,24781,Pasar Panjang
1175012012,1175012,24781,Mukti Makmur
1175012013,1175012,24781,Lae Oram
1175012014,1175012,24781,Makmur Jaya
1175012015,1175012,24781,Belegen Mulia
1175012016,1175012,24781,Danau Tras
1175012017,1175012,24781,Subulussalam Timur
1175022001,1175022,24780,Penanggalan
1175022002,1175022,24780,Cepu
1175022003,1175022,24780,Kuta Tengah
1175022004,1175022,24780,Kampung Baru
1175022005,1175022,24780,Sikelang
1175022006,1175022,24780,Penuntungan
1175022007,1175022,24780,Jontor
1175022008,1175022,24780,Lae Motong
1175022009,1175022,24780,Lae Ikan
1175022010,1175022,24780,Lae Bersih
1175022011,1175022,24780,Dasan Raja
1175022012,1175022,24780,Penanggalan Timur
1175022013,1175022,24780,Penanggalan Barat
1175032001,1175032,24779,Pasar Rundeng
1175032002,1175032,24779,Dah
1175032003,1175032,24779,Oboh
1175032004,1175032,24779,Sepadan
1175032005,1175032,24779,Sibuasan
1175032006,1175032,24779,Binanga
1175032007,1175032,24779,Kuta Beringin
1175032008,1175032,24779,Muara Batu-batu
1175032009,1175032,24779,Siperkas
1175032010,1175032,24779,Lae Mate
1175032011,1175032,24779,Sibungke
1175032012,1175032,24779,Harapan Baru
1175032013,1175032,24779,Teladan Baru
1175032014,1175032,24779,Bulukur Makmur
1175032015,1175032,24779,Badar
1175032016,1175032,24779,Lae Pemulaan
1175032017,1175032,24779,Panglima Saman
1175032018,1175032,24779,Suak Jampak
1175032019,1175032,24779,Geruguh
1175032020,1175032,24779,Mandilam
1175032021,1175032,24779,Tualang
1175032022,1175032,24779,Kuala Kepeng
1175032023,1175032,24779,Tanah Tumbuh
1175042001,1175042,24783,Pasir Belo
1175042002,1175042,24783,Bawan
1175042003,1175042,24783,Sigrun
1175042004,1175042,24783,Jabi-jabi
1175042005,1175042,24783,Lae Simolap
1175042006,1175042,24783,Lae Langge
1175042007,1175042,24783,Suka Maju
1175042008,1175042,24783,Gunung Bakti
1175042009,1175042,24783,Jambi Baru
1175042010,1175042,24783,Pulo Kedep
1175042011,1175042,24783,Pulo Belen
1175042012,1175042,24783,Singgersing
1175042013,1175042,24783,Namo Buaya
1175042014,1175042,24783,Cipare Pare
1175042015,1175042,24783,Bunga Tanjung
1175042016,1175042,24783,Cipar-pari Timur
1175042018,1175042,24783,Darul Makmur
1175042019,1175042,24783,Jabi-jabi Barat
1175042020,1175042,24783,Batu Napal
1175052001,1175052,24782,Longkib
1175052002,1175052,24782,Sepang
1175052003,1175052,24782,Panji
1175052004,1175052,24782,Lae Saga
1175052005,1175052,24782,Sikerabang
1175052006,1175052,24782,Rantau Panjang
1175052007,1175052,24782,Bukit Panjang
1175052008,1175052,24782,Darul Aman
1175052009,1175052,24782,Bangun Sari
1175052010,1175052,24782,Darussalam
1201011001,1201011,22564,Pasar Batu Gerigis
1201011002,1201011,22564,Padang Masiang
1201012003,1201012,22564,Kampung Solok
1201012004,1201012,22564,Pasar Terandam
1201012005,1201012,22564,Sigambo Gambo
1201012006,1201012,22564,Ujung Batu
1201012007,1201012,22564,Kinali
1201012008,1201012,22564,Kampung Mudik
1201012009,1201012,22564,Aek Dakka
1201012010,1201012,22564,Patupangan
1201012011,1201012,22564,Gabungan Hasang
1201012017,1201012,22564,Bungo Tanjung
1201012018,1201012,22564,Kedai Gedang
1201021001,1201021,22560,Sorkam
1201021002,1201021,22560,Pargarutan
1201021004,1201021,22560,Tarutung Bolak
1201021009,1201021,22560,Naipospos Barat
1201022003,1201022,22560,Teluk Roban
1201022005,1201022,22560,Fajar
1201022006,1201022,22560,Pardamean
1201022007,1201022,22560,Pelita
1201022008,1201022,22560,Rianiate
1201022010,1201022,22560,Gonting Mahe
1201022011,1201022,22560,Dolok Pantis
1201022014,1201022,22560,Pea Raja
1201022015,1201022,22560,Bottot
1201022016,1201022,22560,Sorkam Tengah
1201022017,1201022,22560,Sorkam Kiri
1201022018,1201022,22560,Pananggahan
1201022019,1201022,22560,Pagaran Julu
1201022020,1201022,22560,Hite Urat
1201022021,1201022,22560,Sihapas
1201022022,1201022,22560,Nauli
1201022023,1201022,22560,Muara Nauli
1201031001,1201031,22611,Pandan
1201031002,1201031,22612,Hajoran
1201031003,1201031,22613,Aek Tolang
1201031004,1201031,22615,Lubuk Tukko
1201031005,1201031,22614,Sibuluan Indah
1201031006,1201031,22616,Sibuluan Nauli
1201031011,1201031,22613,Aek Sitio-tio
1201031012,1201031,22616,Sibuluan Raya
1201031013,1201031,22616,Kalangan
1201031016,1201031,22616,Pandan Wangi
1201031017,1201031,22616,Lubuk Tukko Baru
1201031018,1201031,22616,Sibuluan Baru
1201031019,1201031,22616,Sibuluan Terpadu
1201031020,1201031,22616,Sihaporas Nauli
1201031021,1201031,22616,Pasar Baru
1201031022,1201031,22616,Budi Luhur
1201031023,1201031,22616,Kalangan Indah
1201031024,1201031,22616,Mangga Dua
1201031025,1201031,22616,Muara Nibung
1201031026,1201031,22616,Hajoran Indah
1201032014,1201032,22616,Aek Garut
1201032015,1201032,22616,Sitio-tio Hilir
1201041001,1201041,22653,Pinangsori
1201041004,1201041,22653,Sitonong Bangun
1201041007,1201041,22653,Pinangbaru
1201041009,1201041,22653,Albion Prancis
1201041010,1201041,22653,Sori Nauli
1201042002,1201042,22653,Gunung Marijo
1201042003,1201042,22653,Sihaporas
1201042005,1201042,22653,Toga Basir
1201042006,1201042,22653,Parjalihotan Baru
1201042008,1201042,22653,Danau Pandan
1201051001,1201051,22565,P.o. Manduamas
1201051003,1201051,22565,Binjohara
1201051020,1201051,22565,Perluasan
1201052002,1201052,22565,Saragih
1201052004,1201052,22565,Pagaran Nauli
1201052005,1201052,22565,Sarma Nauli
1201052006,1201052,22565,Manduamas Lama
1201052007,1201052,22565,Tumba
1201052008,1201052,22565,Tumba Jae
1201052009,1201052,22565,Lae Monong
1201052010,1201052,22565,Saragih Barat
1201052011,1201052,22565,Saragih Timur
1201052012,1201052,22565,Binjohara Uruk
1201052013,1201052,22565,Binjohara Baru
1201052014,1201052,22565,Tumba Nauli
1201052015,1201052,22565,Manduamas Baru
1201052016,1201052,22565,Muara Tapus
1201052017,1201052,22565,Pagaran Baru
1201052018,1201052,22565,Parsihotangan
1201052019,1201052,22565,Tambahan Nanjur
1201061006,1201061,22562,P.o. Hurlang
1201061007,1201061,22562,Kolang Nauli
1201062001,1201062,22562,Unte Mungkur Iv
1201062002,1201062,22562,Unte Mungkur Iii
1201062003,1201062,22562,Unte Mungkur Ii
1201062004,1201062,22562,Unte Mungkur I
1201062005,1201062,22562,Satahi Nauli
1201062008,1201062,22562,Hurlang Muara Nauli
1201062009,1201062,22562,Sipakpahi Aek Lobu
1201062010,1201062,22562,Hodopa Nauli
1201062011,1201062,22562,Makarti Nauli
1201062012,1201062,22562,Rawa Makmur
1201062013,1201062,22562,Simarpinggang
1201062014,1201062,22562,Pargaringan
1201071001,1201071,22618,Tapian Nauli Ii
1201072002,1201072,22618,Tapian Nauli I
1201072003,1201072,22618,Tapian Nauli Iii
1201072004,1201072,22618,Tapian Nauli Iv
1201072005,1201072,22618,Aloban Bair
1201072006,1201072,22618,Mela Dolok
1201072007,1201072,22618,Mela I
1201072008,1201072,22618,Mela Ii
1201072009,1201072,22618,Bair
1201081002,1201081,22655,Sibabangun
1201082005,1201082,22655,Mombang Boru
1201082006,1201082,22655,Anggoli
1201082007,1201082,22655,Muara Sibuntuon
1201082008,1201082,22655,Sibio Bio
1201082010,1201082,22655,Simanosor
1201082011,1201082,22655,Hutagur-gur
1201091001,1201091,22568,Sosor Gadong
1201092002,1201092,22568,Unte Boang
1201092003,1201092,22568,Sibintang
1201092004,1201092,22568,Barambang
1201092005,1201092,22568,Siantar Ca
1201092006,1201092,22568,Muara Bolak
1201092007,1201092,22568,Huta Tombak
1201092008,1201092,22568,Siantar Dolok
1201092009,1201092,22568,Baringin
1201101001,1201101,22561,Sorkam Kanan
1201101019,1201101,22561,Binasi
1201102002,1201102,22561,Sipea Pea
1201102003,1201102,22561,Pahieme I
1201102004,1201102,22561,Pasar Sorkam
1201102005,1201102,22561,Aek Raso
1201102006,1201102,22561,Pasaribu Tobing Jae
1201102014,1201102,22561,Maduma
1201102016,1201102,22561,Sidikalang
1201102017,1201102,22561,Pahieme Ii
1201102018,1201102,22561,Sorkam Kanan
1201102020,1201102,22561,Madani
1201111001,1201111,22566,Bajamas
1201112002,1201112,22566,Sampang Maruhur
1201112003,1201112,22566,Siordang
1201112004,1201112,22566,Pardomuan
1201112005,1201112,22566,Simpang Iii Lae Bingke
1201112006,1201112,22566,Sigodung
1201112007,1201112,22566,Masnauli
1201112008,1201112,22566,Muara Ode
1201121007,1201121,22651,Rina Bolak
1201122001,1201122,22651,Sijungkang
1201122002,1201122,22651,Pangaribuan
1201122003,1201122,22651,Sogar
1201122004,1201122,22651,Sirami Ramian
1201122005,1201122,22651,Sigolang
1201122006,1201122,22651,Sosor Gonting
1201122008,1201122,22651,Bondar Sihudon I
1201122009,1201122,22651,Uratan
1201122010,1201122,22651,Ladang Tengah
1201122011,1201122,22651,Lobu Tua
1201122012,1201122,22651,Bondar Sihudon Ii
1201122013,1201122,22651,Sitiris-tiris
1201122014,1201122,22651,Sawah Lamo
1201131003,1201131,22611,Nauli
1201132001,1201132,22611,Bonandolok
1201132002,1201132,22611,Rampa
1201132004,1201132,22611,Mardame
1201132005,1201132,22611,Naga Timbul
1201132006,1201132,22611,Simaninggir
1201141001,1201141,22617,Tukka
1201141002,1201141,22617,Bona Lumban
1201141003,1201141,22617,Huta Nabolon
1201141007,1201141,22617,Sipange
1201141009,1201141,22617,Aek Tolang Induk
1201142004,1201142,22617,Sigiring Giring
1201142005,1201142,22617,Tapian Nauli/ Saurmanggita
1201142006,1201142,22618,Sait Kalangan Ii
1201142008,1201142,22617,Aek Bottar
1201151001,1201151,22654,Hutabalang
1201151002,1201151,22654,Lopian
1201152003,1201152,22654,Jago Jago
1201152004,1201152,22654,Aek Horsik
1201152005,1201152,22654,Gunung Kelambu
1201152006,1201152,22654,Kebun Pisang
1201152007,1201152,22654,Lubuk Ampolu
1201152008,1201152,22654,Pagaran Honas
1201152009,1201152,22654,Sitardas
1201162001,1201162,22563,Suga Suga Hutagodang
1201162002,1201162,22563,Suka Maju
1201162003,1201162,22563,Makmur
1201162004,1201162,22563,Pasaribu Tobing
1201162005,1201162,22563,Aek Nadua
1201162006,1201162,22563,Simargarap
1201162007,1201162,22563,Sidaling
1201162008,1201162,22563,Sipakpahi
1201162009,1201162,22563,Po Simargarap
1201172001,1201172,22567,Hutaginjang
1201172002,1201172,22567,Sihorbo
1201172003,1201172,22567,Parik Sinomba
1201172004,1201172,22567,Purba Tua
1201172005,1201172,22567,Pananggahan
1201172006,1201172,22567,Siharbangan
1201182001,1201182,22656,Pulo Pakkat
1201182002,1201182,22656,Tebing Tinggi
1201182003,1201182,22656,Pulo Pakkat Ii
1201182004,1201182,22656,Janji Maria
1201182005,1201182,22656,Sihadatuon
1201182006,1201182,22656,Sihapas
1201191001,1201191,22652,Lumut
1201192002,1201192,22652,Aek Gambir
1201192003,1201192,22652,Masundung
1201192005,1201192,22652,Lumut Nauli
1201192006,1201192,22652,Lumut Maju
1201192007,1201192,22652,Sialogo
1201201001,1201201,22616,Sibuluan Nalambok
1201201002,1201201,22616,Sarudik
1201201004,1201201,22611,Pasir Bidang
1201201005,1201201,22616,Pondok Batu
1201202003,1201202,22616,Sipan
1202011001,1202011,22416,Partoli Toruan
1202011002,1202011,22413,Hutatoruan V
1202011003,1202011,22413,Hutatoruan Vi
1202011004,1202011,22413,Hutatoruan Vii
1202011005,1202011,22412,Hutatoruan Ix
1202011006,1202011,22411,Hutatoruan X
1202011007,1202011,22411,Hutatoruan Xi
1202012008,1202012,22414,Parbubu I
1202012009,1202012,22414,Parbubu Ii
1202012010,1202012,22411,Hutapea Banuarea
1202012011,1202012,22417,Siandor-andor
1202012012,1202012,22411,Hutauruk
1202012013,1202012,22416,Hapoltahan
1202012014,1202012,22414,Parbubu Dolok
1202012015,1202012,22413,Aek Siansimun
1202012016,1202012,22411,Htgalung Siwaluompo
1202012017,1202012,22414,Parbubu Pea
1202012018,1202012,22415,Hutatoruan Iv
1202012019,1202012,22411,Sosunggulon
1202012020,1202012,22413,Hutatoruan Viii
1202012021,1202012,22411,Simamora
1202012022,1202012,22416,Parbaju Toruan
1202012023,1202012,22411,Parbaju Julu
1202012024,1202012,22416,Parbaju Tonga
1202012025,1202012,22415,Sitampurung
1202012026,1202012,22415,Siraja Oloan
1202012027,1202012,22452,Jambur Nauli
1202012028,1202012,22452,Sihujur
1202012029,1202012,22416,Partali Julu
1202012030,1202012,22414,Hutatoruan I
1202012031,1202012,22414,Hutatoruan Iii
1202022001,1202022,22417,Siraja Hutagalung
1202022002,1202022,22419,Pansur Napitu
1202022003,1202022,22417,Simanampang
1202022004,1202022,22417,Sidagal
1202022005,1202022,22417,Simarakir Julu
1202022006,1202022,22417,Enda Portibi
1202022007,1202022,22417,Simorangkir Habinsaran
1202022008,1202022,22418,Sangkaran
1202022009,1202022,22417,Lumban Siagian Jae
1202022010,1202022,22417,Lumban Siagian Julu
1202022011,1202022,22418,Sitompul
1202022012,1202022,22417,Lobu Hole
1202032001,1202032,22461,Dolok Nauli
1202032002,1202032,22461,Pansurbatu
1202032003,1202032,22461,Pardomuan Nauli
1202032004,1202032,22461,Siantar Naipospos
1202032005,1202032,22461,Sibalanga
1202032006,1202032,22461,Pagaran Lambung Iii
1202032007,1202032,22461,Pagaran Lambung Iv
1202032008,1202032,22461,Adian Koting
1202032009,1202032,22461,Pangaran Pisang
1202032010,1202032,22461,Banuaji Iv
1202032011,1202032,22461,Banuaji I
1202032012,1202032,22461,Banuaji Ii
1202032013,1202032,22461,Pangaran Lambung I
1202032014,1202032,22461,Pangaran Lambung Ii
1202032015,1202032,22461,Pansurbatu I
1202032016,1202032,22461,Pansurbatu Ii
1202041001,1202041,22452,Situmeang Habinsaran
1202042002,1202042,22452,Hutauruk
1202042003,1202042,22452,Simanungkalit
1202042004,1202042,22452,Situmeang Hasundutan
1202042005,1202042,22452,Sipahutar
1202042007,1202042,22452,Tapian Nauli
1202042008,1202042,22452,Huta Raja
1202042009,1202042,22452,Lobu Singkam
1202042010,1202042,22452,Rura Julu Dolok
1202042011,1202042,22452,Rura Julu Toruan
1202042012,1202042,22452,Hutaraja Hasundutan
1202042013,1202042,22452,Pagarbatu
1202042014,1202042,22452,Hutaraja Simanungkalit
1202042015,1202042,22452,Hutauruk Hasundutan
1202051001,1202051,22463,Onan Hasang
1202052002,1202052,22463,Simasom
1202052003,1202052,22463,Janji Natogu
1202052004,1202052,22463,Pagur Dotan
1202052005,1202052,22463,Sibaganding
1202052006,1202052,22463,Lumban Garaga
1202052007,1202052,22463,Sitolu Ama
1202052008,1202052,22463,Lumban Tonga
1202052009,1202052,22463,Lumban Dolok
1202052010,1202052,22463,Simataniari
1202052011,1202052,22463,Lumban Jaean
1202052012,1202052,22463,Huta Barat
1202052013,1202052,22463,Lontung Dolok
1202052014,1202052,22463,Simanampang
1202052015,1202052,22463,Lobu Pining
1202052016,1202052,22463,Pantis
1202052017,1202052,22463,Lumban Gaol
